Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
0.061424738,1,10,1,0,1145.176,0,0,1,0
0.049594299,1,32,2,0,2278.3676,0,1,0,0
0.113939434,3,22,0,2,1901.5248,0,1,0,0
0.027532258,3,34,0,2,551.2824,1,0,0,0
0.045016894,1,17,0,1,1133.8574,0,1,0,0
0.086307051,2,17,0,1,1330.2684,0,1,0,0
0.104083376,2,22,0,2,3705.177,0,1,0,0
0.061154604,3,20,1,2,1151.1682,0,1,0,0
0.184035253,1,34,0,2,40.6138,1,0,0,0
0.024815024,4,21,0,0,467.3916,1,0,0,0
0.106918052,3,20,1,2,4725.8484,0,1,0,0
0.0,3,20,1,2,3327.6684,0,1,0,0
0.105104552,2,10,1,0,1347.5792,0,0,1,0
0.087936752,2,34,1,0,4124.631,0,0,0,1
0.056795923,4,22,0,2,3485.463,0,1,0,0
0.176070535,2,12,0,1,1749.7224,0,1,0,0
0.19244045,1,34,0,2,131.8284,1,0,0,0
0.051871718,1,10,1,0,237.6906,0,0,1,0
0.035780177,4,21,0,0,693.0978,1,0,0,0
0.104463896,4,21,0,0,225.7062,1,0,0,0
0.049162885,2,22,0,2,1895.5326,0,1,0,0
0.072655379,3,15,0,1,3994.8,0,1,0,0
0.050442528,3,17,0,1,2693.8268,0,1,0,0
0.177992139,3,10,1,0,2931.5174,0,0,1,0
0.0,3,34,1,0,3214.4824,0,0,0,1
0.015131684,1,20,1,2,1414.825,0,1,0,0
0.031151714,3,20,1,2,2085.9514,0,1,0,0
0.024456797,3,32,2,0,3203.1638,0,1,0,0
0.192540665,3,21,0,0,322.2472,1,0,0,0
0.01732573,3,22,0,2,1182.4608,0,1,0,0
0.127821472,3,32,2,0,555.2772,0,1,0,0
0.012477512,3,20,1,2,785.644,0,1,0,0
0.028980533,2,10,1,0,2077.296,0,0,1,0
0.070356805,1,20,1,2,755.0172,0,1,0,0
0.057396092,2,22,0,2,747.0276,0,1,0,0
0.048017962,4,15,0,1,3483.4656,0,1,0,0
0.071806046,3,34,1,0,5182.5872,0,0,0,1
0.05507343,2,22,0,2,1886.8772,0,1,0,0
0.0,1,32,2,0,1211.756,0,1,0,0
0.0,2,21,0,0,203.7348,1,0,0,0
0.014577695,2,20,1,2,1895.5326,0,1,0,0
0.0,1,10,1,0,552.614,0,0,1,0
0.156831826,4,22,0,2,1201.769,0,1,0,0
0.0,1,32,2,0,892.8378,0,1,0,0
0.057512481,1,34,1,0,1592.5936,0,0,0,1
0.0,4,10,1,0,3795.06,0,0,1,0
0.098036903,1,20,1,2,882.8508,0,1,0,0
0.0,4,12,0,1,6471.576,0,1,0,0
0.042377219,2,17,0,1,1609.9044,0,1,0,0
0.107597879,1,22,0,2,585.904,0,1,0,0
0.082549896,3,22,0,2,4602.0096,0,1,0,0
0.02414202,2,21,0,0,466.06,1,0,0,0
0.057771828,1,10,1,0,591.8962,0,0,1,0
0.057292529,4,10,1,0,4500.808,0,0,1,0
0.124610886,2,32,2,0,4250.4672,0,1,0,0
0.010663189,1,17,0,1,1342.2528,0,1,0,0
0.091237452,2,10,1,0,1278.336,0,0,1,0
0.064325351,4,10,1,0,3197.1716,0,0,1,0
0.020920179,2,22,0,2,3020.0688,0,1,0,0
0.041641933,2,17,0,1,980.0576,0,1,0,0
0.173462841,3,10,1,0,2960.1468,0,0,1,0
0.24749009,4,34,0,2,529.9768,1,0,0,0
0.087421738,3,34,1,0,2972.797,0,0,0,1
0.038744606,4,12,0,1,3098.6332,0,1,0,0
0.124910635,2,21,0,0,110.5228,1,0,0,0
0.046673494,1,10,1,0,591.2304,0,0,1,0
0.048134591,2,20,1,2,529.311,0,1,0,0
0.038720852,4,10,1,0,6331.758,0,0,1,0
0.12241394,1,12,0,1,703.0848,0,1,0,0
0.032321608,3,17,0,1,1315.6208,0,1,0,0
0.026139404,4,17,0,1,1947.465,0,1,0,0
0.0,2,22,0,2,1810.976,0,1,0,0
0.144338493,3,34,1,0,4327.7,0,0,0,1
0.034166609,3,12,0,1,5070.7328,0,1,0,0
0.27321283,4,34,0,2,480.7076,1,0,0,0
0.03858813,2,20,1,2,3353.6346,0,1,0,0
0.032628111,2,22,0,2,1640.5312,0,1,0,0
0.133198355,1,34,0,2,89.883,1,0,0,0
0.038528228,2,22,0,2,1749.7224,0,1,0,0
0.016705436,2,12,0,1,3374.2744,0,1,0,0
0.058893461,3,21,0,0,180.4318,1,0,0,0
0.050256161,3,34,1,0,4857.6768,0,0,0,1
0.054234197,2,22,0,2,2269.0464,0,1,0,0
0.12961476,1,12,0,1,1406.1696,0,1,0,0
0.054612768,3,21,0,0,596.5568,1,0,0,0
0.030150193,1,17,0,1,539.298,0,1,0,0
0.059849153,2,17,0,1,3392.9168,0,1,0,0
0.034942397,1,21,0,0,123.8388,1,0,0,0
0.060672263,2,34,0,2,238.3564,1,0,0,0
0.102038294,4,17,0,1,2563.33,0,1,0,0
0.135258515,1,10,1,0,918.804,0,0,1,0
0.120396991,3,32,2,0,4586.0304,0,1,0,0
0.030527166,1,12,0,1,635.1732,0,1,0,0
0.099053537,4,32,2,0,637.1706,0,1,0,0
0.134564284,3,34,0,2,322.2472,1,0,0,0
0.030288215,4,34,1,0,4346.3424,0,0,0,1
0.073562475,4,34,1,0,3285.723,0,0,0,1
0.048883854,3,10,1,0,2619.2572,0,0,1,0
0.035893143,2,10,1,0,1318.284,0,0,1,0
0.014998914,1,34,0,2,221.7114,1,0,0,0
0.012012071,3,22,0,2,4623.3152,0,1,0,0
0.045855273,2,10,1,0,1771.028,0,0,1,0
0.14032811,2,21,0,0,107.8596,1,0,0,0
0.019402371,1,20,1,2,579.246,0,1,0,0
0.0,3,15,0,1,4068.038,0,1,0,0
0.042716709,3,12,0,1,1794.331,0,1,0,0
0.081794766,3,20,1,2,700.4216,0,1,0,0
0.125942816,3,17,0,1,1239.7196,0,1,0,0
0.0,2,12,0,1,2150.534,0,1,0,0
0.011472001,1,10,1,0,517.3266,0,0,1,0
0.103146658,2,20,1,2,2239.0854,0,1,0,0
0.012327847,3,34,0,2,347.5476,1,0,0,0
0.166032929,3,10,1,0,2233.0932,0,0,1,0
0.04224015,3,12,0,1,3089.312,0,1,0,0
0.072317217,3,34,1,0,3675.216,0,0,0,1
0.139484292,1,34,1,0,2516.724,0,0,0,1
0.024536636,2,15,0,1,2090.612,0,1,0,0
0.085296625,3,10,1,0,1861.5768,0,0,1,0
0.080649685,3,34,1,0,6114.7072,0,0,0,1
0.0,4,22,0,2,3094.6384,0,1,0,0
0.054930533,3,22,0,2,5089.3752,0,1,0,0
0.031097948,2,20,1,2,1960.781,0,1,0,0
0.016735879,3,21,0,0,183.7608,1,0,0,0
0.134418705,1,34,1,0,2596.62,0,0,0,1
0.168266556,3,10,1,0,1749.7224,0,0,1,0
0.034646067,2,15,0,1,1310.9602,0,1,0,0
0.021639678,3,20,1,2,2708.4744,0,1,0,0
0.11144608,1,17,0,1,1097.9042,0,1,0,0
0.013956116,4,34,1,0,5609.365,0,0,0,1
0.152377658,2,21,0,0,428.7752,1,0,0,0
0.037465846,1,32,2,0,534.6374,0,1,0,0
0.020876485,2,34,1,0,1722.4246,0,0,0,1
0.0268952,4,17,0,1,1989.4104,0,1,0,0
0.081916124,3,12,0,1,1845.5976,0,1,0,0
0.163233667,2,20,1,2,2467.4548,0,1,0,0
0.121748174,1,10,1,0,1725.7536,0,0,1,0
0.132939639,1,17,0,1,1761.7068,0,1,0,0
0.079327367,3,22,0,2,2871.5954,0,1,0,0
0.065194971,3,32,2,0,2117.244,0,1,0,0
0.026248606,4,10,1,0,3815.034,0,0,1,0
0.131921819,4,12,0,1,739.038,0,1,0,0
0.0,3,20,1,2,625.852,0,1,0,0
0.026865809,4,15,0,1,4207.856,0,1,0,0
0.046544984,3,34,1,0,4828.3816,0,0,0,1
0.092241348,1,34,1,0,2450.144,0,0,0,1
0.052740763,2,12,0,1,1135.189,0,1,0,0
0.0,2,34,1,0,1659.1736,0,0,0,1
0.056748659,4,32,2,0,3950.1914,0,1,0,0
0.017822936,3,17,0,1,1123.2046,0,1,0,0
0.017659068,3,34,1,0,5866.3638,0,0,0,1
0.07929647,1,22,0,2,1686.4714,0,1,0,0
0.007006883,3,34,1,0,1216.4166,0,0,0,1
0.026195131,4,17,0,1,2543.356,0,1,0,0
0.042542484,3,20,1,2,2120.573,0,1,0,0
0.054474158,2,15,0,1,1038.648,0,1,0,0
0.0,4,20,1,2,3916.2356,0,1,0,0
0.122372504,2,10,1,0,1629.8784,0,0,1,0
0.037148619,2,12,0,1,2649.2182,0,1,0,0
0.052593952,2,21,0,0,221.0456,1,0,0,0
0.012593467,3,10,1,0,3874.2902,0,0,1,0
0.012325122,3,10,1,0,647.1576,0,0,1,0
0.131489269,1,10,1,0,1605.9096,0,0,1,0
0.064224789,4,12,0,1,7064.8038,0,1,0,0
0.060589424,3,12,0,1,986.7156,0,1,0,0
0.022649893,3,17,0,1,1263.0226,0,1,0,0
0.128390273,2,15,0,1,1445.4518,0,1,0,0
0.055476238,3,20,1,2,1182.4608,0,1,0,0
0.008757492,2,32,2,0,2071.3038,0,1,0,0
0.007273831,3,32,2,0,5141.3076,0,1,0,0
0.144534212,3,34,0,2,575.2512,1,0,0,0
0.043743689,3,17,0,1,1104.5622,0,1,0,0
0.062477955,1,10,1,0,1505.3738,0,0,1,0
0.078060601,2,22,0,2,2912.2092,0,1,0,0
0.026740767,4,34,1,0,5522.811,0,0,0,1
0.140821917,4,20,1,2,2775.7202,0,1,0,0
0.068403271,2,10,1,0,619.194,0,0,1,0
0.0,2,34,0,2,256.9988,1,0,0,0
0.02312394,3,32,2,0,2297.01,0,1,0,0
0.047449835,2,10,1,0,2621.9204,0,0,1,0
0.110359004,1,10,1,0,790.9704,0,0,1,0
0.054620504,3,15,0,1,2976.126,0,1,0,0
0.0,1,17,0,1,1115.215,0,1,0,0
0.009051307,2,32,2,0,309.597,0,1,0,0
0.160722863,1,34,1,0,2237.088,0,0,0,1
0.03625493,2,32,2,0,2694.4926,0,1,0,0
0.064824502,2,21,0,0,234.3616,1,0,0,0
0.033024328,4,10,1,0,3089.9778,0,0,1,0
0.143574191,1,17,0,1,476.047,0,1,0,0
0.099333217,1,17,0,1,1076.5986,0,1,0,0
0.12475207,1,12,0,1,633.8416,0,1,0,0
0.093170838,2,20,1,2,1549.9824,0,1,0,0
0.007538459,2,15,0,1,4082.6856,0,1,0,0
0.009676286,2,12,0,1,3448.844,0,1,0,0
0.141792841,1,22,0,2,1159.8236,0,1,0,0
0.05436436,1,34,1,0,958.752,0,0,0,1
0.031573246,1,10,1,0,299.61,0,0,1,0
0.055943697,3,32,2,0,2428.8384,0,1,0,0
0.0,4,15,0,1,3215.814,0,1,0,0
0.066831682,3,21,0,0,327.5736,1,0,0,0
0.065165046,1,20,1,2,856.8846,0,1,0,0
0.0,3,32,2,0,3169.208,0,1,0,0
0.069728296,4,17,0,1,1406.1696,0,1,0,0
0.09660879,1,17,0,1,744.3644,0,1,0,0
0.007038478,3,32,2,0,3605.307,0,1,0,0
0.153456703,4,34,0,2,262.991,1,0,0,0
0.043982464,2,17,0,1,2966.139,0,1,0,0
0.139202085,1,15,0,1,383.5008,0,1,0,0
0.086184647,1,10,1,0,394.1536,0,0,1,0
0.082250863,1,15,0,1,534.6374,0,1,0,0
0.034286109,3,34,1,0,5000.8238,0,0,0,1
0.100482186,2,10,1,0,1667.829,0,0,1,0
0.049051717,3,20,1,2,2439.4912,0,1,0,0
0.005230786,4,32,2,0,5034.7796,0,1,0,0
0.08062523,4,15,0,1,2087.9488,0,1,0,0
0.081787519,2,22,0,2,2157.192,0,1,0,0
0.010615026,3,34,0,2,374.1796,1,0,0,0
0.009534758,1,34,1,0,1201.769,0,0,0,1
0.056602818,1,22,0,2,1725.7536,0,1,0,0
0.057047756,4,15,0,1,7028.1848,0,1,0,0
0.05410964,3,20,1,2,1970.768,0,1,0,0
0.058209079,3,17,0,1,5274.4676,0,1,0,0
0.083056555,4,21,0,0,225.7062,1,0,0,0
0.020015391,2,10,1,0,1817.634,0,0,1,0
0.102426197,4,32,2,0,5725.88,0,1,0,0
0.048761223,3,20,1,2,5238.5144,0,1,0,0
0.0,3,15,0,1,2141.2128,0,1,0,0
0.056281276,1,15,0,1,796.9626,0,1,0,0
0.008762556,4,21,0,0,264.9884,1,0,0,0
0.139669224,2,20,1,2,1938.8096,0,1,0,0
0.137972993,3,12,0,1,1444.1202,0,1,0,0
0.0,2,22,0,2,2992.771,0,1,0,0
0.121940099,1,12,0,1,1150.5024,0,1,0,0
0.024926013,2,20,1,2,1491.392,0,1,0,0
0.039031927,1,34,1,0,1737.738,0,0,0,1
0.13727,1,12,0,1,1904.188,0,1,0,0
0.095989602,2,17,0,1,508.6712,0,1,0,0
0.142443405,3,12,0,1,4396.9432,0,1,0,0
0.137410256,3,20,1,2,1604.578,0,1,0,0
0.104400238,2,12,0,1,894.8352,0,1,0,0
0.0,3,15,0,1,3271.0754,0,1,0,0
0.015750947,3,10,1,0,1629.8784,0,0,1,0
0.092937216,1,32,2,0,764.3384,0,1,0,0
0.03828933,1,32,2,0,126.502,0,1,0,0
0.208162156,4,34,0,2,228.3694,1,0,0,0
0.121936216,1,12,0,1,2628.5784,0,1,0,0
0.135646297,3,10,1,0,3516.7556,0,0,1,0
0.069240685,4,17,0,1,653.1498,0,1,0,0
0.03127929,3,12,0,1,2406.867,0,1,0,0
0.08186804,1,34,1,0,1069.2748,0,0,0,1
0.034753686,2,20,1,2,1976.0944,0,1,0,0
0.028476451,1,17,0,1,1368.219,0,1,0,0
0.067872402,1,22,0,2,355.5372,0,1,0,0
0.026420581,4,34,0,2,1001.3632,1,0,0,0
0.061183503,3,17,0,1,1644.526,0,1,0,0
0.035247642,1,20,1,2,1619.2256,0,1,0,0
0.02974207,1,34,1,0,3453.5046,0,0,0,1
0.128397995,3,15,0,1,1411.496,0,1,0,0
0.058918844,3,20,1,2,3238.4512,0,1,0,0
0.076791671,2,32,2,0,2316.984,0,1,0,0
0.021220113,1,15,0,1,1240.3854,0,1,0,0
0.2004264,1,34,0,2,265.6542,1,0,0,0
0.078589629,2,34,1,0,2716.464,0,0,0,1
0.031261583,1,15,0,1,639.168,0,1,0,0
0.005235143,4,22,0,2,2649.884,0,1,0,0
0.027032204,2,12,0,1,852.224,0,1,0,0
0.172856719,2,21,0,0,449.415,1,0,0,0
0.085617517,4,12,0,1,2303.668,0,1,0,0
0.127334766,1,21,0,0,89.883,1,0,0,0
0.036641597,3,22,0,2,1263.0226,0,1,0,0
0.014656564,4,17,0,1,2277.7018,0,1,0,0
0.037864854,1,32,2,0,322.913,0,1,0,0
0.036016619,3,20,1,2,1295.6468,0,1,0,0
0.12953868,4,20,1,2,2396.88,0,1,0,0
0.038531668,4,32,2,0,5487.5236,0,1,0,0
0.0,3,17,0,1,4637.9628,0,1,0,0
0.112119359,2,34,1,0,1981.4208,0,0,0,1
0.0,1,34,1,0,872.8638,0,0,0,1
0.041907414,1,32,2,0,175.7712,0,1,0,0
0.027556247,3,32,2,0,1962.7784,0,1,0,0
0.076058484,2,32,2,0,2025.3636,0,1,0,0
0.038729057,2,22,0,2,1874.8928,0,1,0,0
0.080804019,4,17,0,1,2348.9424,0,1,0,0
0.056884225,4,20,1,2,3020.7346,0,1,0,0
0.050000257,4,12,0,1,4655.2736,0,1,0,0
0.021207519,4,22,0,2,1747.0592,0,1,0,0
0.0,4,17,0,1,2812.3392,0,1,0,0
0.113307794,3,15,0,1,1850.924,0,1,0,0
0.225476528,1,21,0,0,45.9402,1,0,0,0
0.034800079,3,12,0,1,1571.288,0,1,0,0
0.139301634,2,32,2,0,2783.044,0,1,0,0
0.025612348,3,34,1,0,3200.5006,0,0,0,1
0.077290355,2,12,0,1,2316.984,0,1,0,0
0.1017546,1,15,0,1,491.3604,0,1,0,0
0.094265737,4,21,0,0,233.03,1,0,0,0
0.022380952,1,32,2,0,476.047,0,1,0,0
0.01575657,3,32,2,0,3173.8686,0,1,0,0
0.156307983,3,21,0,0,790.9704,1,0,0,0
0.195688803,1,21,0,0,153.134,1,0,0,0
0.13747519,3,17,0,1,3369.6138,0,1,0,0
0.0,3,15,0,1,2348.9424,0,1,0,0
0.07962861,1,22,0,2,2002.0606,0,1,0,0
0.03100078,3,34,1,0,2101.2648,0,0,0,1
0.016202582,3,15,0,1,3379.6008,0,1,0,0
0.024190156,1,15,0,1,494.0236,0,1,0,0
0.085308611,4,17,0,1,5759.17,0,1,0,0
0.008564925,1,15,0,1,1404.1722,0,1,0,0
0.097457483,1,10,1,0,1018.674,0,0,1,0
0.029619203,1,32,2,0,624.5204,0,1,0,0
0.0,3,22,0,2,1518.024,0,1,0,0
0.150872868,1,17,0,1,1379.5376,0,1,0,0
0.09031453,2,10,1,0,1180.4634,0,0,1,0
0.018930352,1,22,0,2,857.5504,0,1,0,0
0.111209003,2,32,2,0,982.7208,0,1,0,0
0.121153331,1,32,2,0,958.752,0,1,0,0
0.163160327,2,12,0,1,1693.7952,0,1,0,0
0.148163564,4,20,1,2,1874.8928,0,1,0,0
0.028281197,1,34,1,0,3648.584,0,0,0,1
0.150853308,3,22,0,2,2016.7082,0,1,0,0
0.011437302,1,12,0,1,1358.232,0,1,0,0
0.018024769,2,22,0,2,1031.99,0,1,0,0
0.090448534,3,15,0,1,774.9912,0,1,0,0
0.08175276,1,22,0,2,1267.6832,0,1,0,0
0.109667698,3,21,0,0,671.1264,1,0,0,0
0.075735621,1,22,0,2,323.5788,0,1,0,0
0.091917786,3,22,0,2,1837.608,0,1,0,0
0.130127365,1,21,0,0,190.4188,1,0,0,0
0.082483516,3,32,2,0,2865.6032,0,1,0,0
0.075507758,2,22,0,2,1596.5884,0,1,0,0
0.124126756,1,12,0,1,2125.2336,0,1,0,0
0.009425158,1,20,1,2,1537.998,0,1,0,0
0.024999711,1,17,0,1,1255.033,0,1,0,0
0.058545606,3,34,0,2,310.2628,1,0,0,0
0.020676141,1,12,0,1,1208.427,0,1,0,0
0.02346559,1,21,0,0,36.619,1,0,0,0
0.05272914,1,22,0,2,1022.6688,0,1,0,0
0.024630755,3,32,2,0,2666.529,0,1,0,0
0.014274292,1,22,0,2,718.3982,0,1,0,0
0.059313603,4,15,0,1,4266.4464,0,1,0,0
0.048518008,2,15,0,1,2360.9268,0,1,0,0
0.073349552,1,32,2,0,934.7832,0,1,0,0
0.055648052,2,34,1,0,2833.6448,0,0,0,1
0.077129323,1,32,2,0,1733.0774,0,1,0,0
0.087824967,3,10,1,0,1755.7146,0,0,1,0
0.130031207,2,10,1,0,561.9352,0,0,1,0
0.045334098,1,32,2,0,1803.6522,0,1,0,0
0.096333029,1,32,2,0,1145.176,0,1,0,0
0.073858923,4,32,2,0,3723.8194,0,1,0,0
0.175047104,2,15,0,1,1895.5326,0,1,0,0
0.132952286,1,21,0,0,37.9506,1,0,0,0
0.086145867,4,21,0,0,259.662,1,0,0,0
0.0520115,3,32,2,0,3630.6074,0,1,0,0
0.059790095,2,15,0,1,3560.6984,0,1,0,0
0.071440118,3,21,0,0,549.285,1,0,0,0
0.03395415,1,20,1,2,773.6596,0,1,0,0
0.099271209,1,22,0,2,878.856,0,1,0,0
0.020769677,2,34,1,0,2741.0986,0,0,0,1
0.06316338,2,15,0,1,2098.6016,0,1,0,0
0.059846975,4,22,0,2,9779.9362,0,1,0,0
0.014342659,2,34,0,2,203.7348,1,0,0,0
0.057667173,3,21,0,0,517.3266,1,0,0,0
0.037155206,3,32,2,0,3782.4098,0,1,0,0
0.080417724,1,20,1,2,425.4462,0,1,0,0
0.041227831,2,22,0,2,1947.465,0,1,0,0
0.102226474,1,34,1,0,3075.996,0,0,0,1
0.178210285,1,34,1,0,3930.8832,0,0,0,1
0.06904249,1,21,0,0,41.9454,1,0,0,0
0.052791124,1,34,0,2,591.2304,1,0,0,0
0.067607749,3,20,1,2,2796.36,0,1,0,0
0.017887474,3,12,0,1,1765.0358,0,1,0,0
0.184440421,1,12,0,1,3295.71,0,1,0,0
0.091074449,3,12,0,1,3338.987,0,1,0,0
0.0,2,22,0,2,1166.4816,0,1,0,0
0.041951439,1,20,1,2,865.54,0,1,0,0
0.074087369,4,32,2,0,6855.0768,0,1,0,0
0.0,4,32,2,0,5153.292,0,1,0,0
0.108679906,1,10,1,0,1246.3776,0,0,1,0
0.136500981,3,12,0,1,4138.6128,0,1,0,0
0.081361288,2,17,0,1,2694.4926,0,1,0,0
0.0,3,21,0,0,196.411,1,0,0,0
0.018591464,2,20,1,2,1342.2528,0,1,0,0
0.066952965,3,10,1,0,3099.9648,0,0,1,0
0.029107004,4,12,0,1,4541.4218,0,1,0,0
0.0,3,20,1,2,5106.686,0,1,0,0
0.065872936,2,34,0,2,111.1886,1,0,0,0
0.117149075,3,10,1,0,1794.331,0,0,1,0
0.031994534,2,20,1,2,1853.5872,0,1,0,0
0.08276363,2,10,1,0,1625.8836,0,0,1,0
0.083004078,2,22,0,2,1090.5804,0,1,0,0
0.021490911,2,20,1,2,2892.2352,0,1,0,0
0.058835928,3,21,0,0,170.4448,1,0,0,0
0.07871639,3,21,0,0,551.2824,1,0,0,0
0.013869809,1,17,0,1,978.726,0,1,0,0
0.022274264,2,15,0,1,2992.771,0,1,0,0
0.153618566,1,22,0,2,1480.0734,0,1,0,0
0.049267759,2,10,1,0,2862.94,0,0,1,0
0.12826315,1,12,0,1,681.7792,0,1,0,0
0.02494708,3,17,0,1,5690.5926,0,1,0,0
0.157154813,1,21,0,0,185.7582,1,0,0,0
0.022832115,3,12,0,1,1416.8224,0,1,0,0
0.070900282,3,22,0,2,5580.0698,0,1,0,0
0.028180789,1,17,0,1,905.488,0,1,0,0
0.136497913,1,22,0,2,2856.282,0,1,0,0
0.162462044,2,21,0,0,347.5476,1,0,0,0
0.0,3,22,0,2,3962.8416,0,1,0,0
0.118080437,4,15,0,1,6040.1376,0,1,0,0
0.017466284,1,34,1,0,1323.6104,0,0,0,1
0.031073804,3,34,1,0,5704.5744,0,0,0,1
0.113302223,2,12,0,1,1114.5492,0,1,0,0
0.025968706,1,22,0,2,1006.6896,0,1,0,0
0.045400017,1,17,0,1,690.4346,0,1,0,0
0.126958147,2,12,0,1,2516.724,0,1,0,0
0.105307659,2,22,0,2,1038.648,0,1,0,0
0.038500421,2,22,0,2,1208.427,0,1,0,0
0.02137305,2,17,0,1,522.653,0,1,0,0
0.0,4,34,1,0,9251.9568,0,0,0,1
0.0,4,21,0,0,525.982,1,0,0,0
0.09297084,2,10,1,0,2048.6666,0,0,1,0
0.088839949,4,34,1,0,10993.6896,0,0,0,1
0.209600084,1,21,0,0,39.948,1,0,0,0
0.033505804,3,17,0,1,2482.1024,0,1,0,0
0.072986772,1,17,0,1,1635.8706,0,1,0,0
0.024961677,3,12,0,1,3383.5956,0,1,0,0
0.092433518,2,34,1,0,1426.1436,0,0,0,1
0.026081567,4,15,0,1,4327.7,0,1,0,0
0.09079168,2,32,2,0,3579.3408,0,1,0,0
0.113917889,3,15,0,1,2693.8268,0,1,0,0
0.045928229,2,20,1,2,1957.452,0,1,0,0
0.135620265,3,32,2,0,2931.5174,0,1,0,0
0.077709902,4,15,0,1,5438.9202,0,1,0,0
0.134975628,3,21,0,0,509.337,1,0,0,0
0.037955094,1,22,0,2,1201.769,0,1,0,0
0.076125668,4,17,0,1,2564.6616,0,1,0,0
0.067039526,3,20,1,2,1411.496,0,1,0,0
0.014021626,2,17,0,1,1291.652,0,1,0,0
0.023358738,3,20,1,2,4042.7376,0,1,0,0
0.029933275,3,15,0,1,5201.2296,0,1,0,0
0.111777297,2,34,1,0,2863.6058,0,0,0,1
0.032448523,3,22,0,2,1078.596,0,1,0,0
0.047266211,1,22,0,2,1846.9292,0,1,0,0
0.01404119,1,20,1,2,476.047,0,1,0,0
0.04917754,3,32,2,0,2696.49,0,1,0,0
0.020280476,1,21,0,0,194.4136,1,0,0,0
0.031962866,3,17,0,1,535.3032,0,1,0,0
0.054376275,1,34,1,0,2546.685,0,0,0,1
0.063850971,1,21,0,0,195.7452,1,0,0,0
0.060154968,2,34,0,2,111.8544,1,0,0,0
0.134441765,3,34,1,0,6478.234,0,0,0,1
0.03067808,1,32,2,0,605.878,0,1,0,0
0.103758647,3,15,0,1,2976.7918,0,1,0,0
0.136701678,3,34,1,0,5880.3456,0,0,0,1
0.308145448,4,34,0,2,889.5088,1,0,0,0
0.074806196,2,34,1,0,3435.528,0,0,0,1
0.013926425,1,15,0,1,1110.5544,0,1,0,0
0.006754117,2,32,2,0,2586.633,0,1,0,0
0.0,4,10,1,0,1906.8512,0,0,1,0
0.052209303,2,22,0,2,2586.633,0,1,0,0
0.041538713,1,20,1,2,1378.206,0,1,0,0
0.13064231,1,34,0,2,89.883,1,0,0,0
0.055382616,2,32,2,0,683.1108,0,1,0,0
0.0,1,22,0,2,1348.245,0,1,0,0
0.041970938,1,34,0,2,111.8544,1,0,0,0
0.005583951,4,32,2,0,4514.124,0,1,0,0
0.075757177,4,10,1,0,937.4464,0,0,1,0
0.012467648,3,20,1,2,2458.1336,0,1,0,0
0.137368051,4,10,1,0,4745.8224,0,0,1,0
0.092933158,1,34,1,0,3466.1548,0,0,0,1
0.117593973,3,12,0,1,2503.408,0,1,0,0
0.026018497,2,12,0,1,3089.9778,0,1,0,0
0.034410585,2,20,1,2,1342.2528,0,1,0,0
0.02426524,2,34,1,0,3938.8728,0,0,0,1
0.176175402,3,12,0,1,2021.3688,0,1,0,0
0.088257771,1,21,0,0,170.4448,1,0,0,0
0.020750867,2,20,1,2,1927.491,0,1,0,0
0.111527348,2,17,0,1,873.5296,0,1,0,0
0.114318263,2,10,1,0,421.4514,0,0,1,0
0.038363204,1,12,0,1,587.2356,0,1,0,0
0.245483691,2,21,0,0,280.9676,1,0,0,0
0.053930934,1,20,1,2,878.856,0,1,0,0
0.018942606,4,34,1,0,6636.6944,0,0,0,1
0.028339599,3,32,2,0,1779.6834,0,1,0,0
0.030151351,1,22,0,2,492.692,0,1,0,0
0.107274301,2,17,0,1,3900.9222,0,1,0,0
0.102670882,4,20,1,2,3435.528,0,1,0,0
0.032177405,3,22,0,2,5219.872,0,1,0,0
0.039734882,3,34,1,0,4913.604,0,0,0,1
0.083536989,3,32,2,0,4149.9314,0,1,0,0
0.026225693,2,20,1,2,2530.7058,0,1,0,0
0.0273235,3,12,0,1,1837.608,0,1,0,0
0.03747983,3,17,0,1,2131.2258,0,1,0,0
0.168531813,3,12,0,1,2916.204,0,1,0,0
0.021293909,4,10,1,0,1528.6768,0,0,1,0
0.030269774,3,17,0,1,2934.8464,0,1,0,0
0.025822315,4,15,0,1,3171.8712,0,1,0,0
0.183688161,2,20,1,2,998.7,0,1,0,0
0.125579201,1,15,0,1,1105.8938,0,1,0,0
0.077079177,1,34,1,0,918.804,0,0,0,1
0.026074491,1,10,1,0,575.2512,0,0,1,0
0.010593469,4,32,2,0,3739.1328,0,1,0,0
0.034357169,2,22,0,2,2684.5056,0,1,0,0
0.037396901,3,15,0,1,2712.4692,0,1,0,0
0.064011067,4,32,2,0,4567.388,0,1,0,0
0.085981978,4,17,0,1,5480.8656,0,1,0,0
0.040318693,3,34,1,0,5033.448,0,0,0,1
0.161762835,3,17,0,1,2581.9724,0,1,0,0
0.104878967,3,22,0,2,2456.802,0,1,0,0
0.107469819,1,21,0,0,227.7036,1,0,0,0
0.034868095,3,15,0,1,2120.573,0,1,0,0
0.046079575,1,17,0,1,407.4696,0,1,0,0
0.058083831,2,32,2,0,230.3668,0,1,0,0
